lpa_name,borough,actual_completion_date,development_type
Enfield,Enfield,01/12/2017,New Build
Enfield,Enfield,16/03/2017,New Build
Merton,Merton,19/06/2017,Conversion
Merton,Merton,02/02/2017,New Build
Wandsworth,Wandsworth,27/04/2017,Conversion
Hackney,Hackney,05/11/2017,Conversion
Ealing,Ealing,04/09/2017,Minor dwellings
Ealing,Ealing,29/09/2017,Minor dwellings
Ealing,Ealing,15/10/2017,Minor dwellings
Newham,Newham,31/03/2017,New Build
Ealing,Ealing,17/08/2017,Minor dwellings
Barnet,Barnet,01/06/2017,New Build
Barnet,Barnet,06/09/2017,New Build
Barnet,Barnet,21/03/2017,New Build
Barnet,Barnet,27/01/2017,New Build
Croydon,Croydon,01/01/2017,New Build
Barnet,Barnet,15/06/2017,New Build
Ealing,Ealing,13/09/2017,Conversion
Westminster,Westminster,07/01/2017,New Build
Barnet,Barnet,25/10/2017,New Build
Barnet,Barnet,16/01/2017,New Build
Westminster,Westminster,03/02/2017,New Build
Croydon,Croydon,08/06/2017,New Build
Croydon,Croydon,25/04/2017,New Build
Croydon,Croydon,03/07/2017,Conversion
Enfield,Enfield,30/12/2017,New Build
Ealing,Ealing,04/01/2017,New Build
Enfield,Enfield,09/01/2017,New Build
Bexley,Bexley,15/08/2017,New Build
Sutton,Sutton,31/03/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Newham,Newham,31/03/2017,New Build
Croydon,Croydon,06/11/2017,Conversion
Barnet,Barnet,03/10/2017,Conversion
Croydon,Croydon,04/10/2017,Conversion
Enfield,Enfield,01/06/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,New Build
Westminster,Westminster,03/03/2017,New Build
Enfield,Enfield,01/03/2017,New Build
Croydon,Croydon,11/05/2017,New Build
Ealing,Ealing,10/10/2017,Conversion
Bexley,Bexley,25/07/2017,Conversion
Croydon,Croydon,02/07/2017,Conversion
Richmond,Richmond upon Thames,03/11/2017,New Build
Newham,Newham,16/03/2017,Conversion
Bromley,Bromley,05/05/2017,Conversion
Southwark,Southwark,28/04/2017,New Build
Newham,Newham,19/06/2017,Conversion
Croydon,Croydon,16/05/2017,Conversion
Bromley,Bromley,01/04/2017,New Build
Croydon,Croydon,31/10/2017,Conversion
Ealing,Ealing,01/02/2017,Conversion
Southwark,Southwark,03/03/2017,New Build
Richmond,Richmond upon Thames,31/08/2017,New Build
Croydon,Croydon,29/03/2017,Conversion
Newham,Newham,02/10/2017,Conversion
Croydon,Croydon,27/03/2017,Conversion
Bromley,Bromley,22/09/2017,New Build
Southwark,Southwark,15/11/2017,Conversion
Westminster,Westminster,10/03/2017,New Build
Ealing,Ealing,15/03/2017,New Build
Newham,Newham,31/03/2017,New Build
Enfield,Enfield,10/04/2017,New Build
Newham,Newham,31/03/2017,New Build
Barnet,Barnet,20/03/2017,Conversion
Westminster,Westminster,12/05/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Sutton,Sutton,31/03/2017,New Build
Croydon,Croydon,06/10/2017,Conversion
Newham,Newham,31/03/2017,Conversion
Lambeth,Lambeth,20/10/2017,Conversion
Enfield,Enfield,14/12/2017,Conversion
Croydon,Croydon,06/06/2017,Conversion
Newham,Newham,31/03/2017,Conversion
Enfield,Enfield,03/05/2017,New Build
Barnet,Barnet,30/05/2017,Conversion
Newham,Newham,25/04/2017,Conversion
Enfield,Enfield,31/01/2017,New Build
Croydon,Croydon,06/11/2017,Conversion
Richmond,Richmond upon Thames,08/06/2017,Conversion
Enfield,Enfield,17/11/2017,New Build
Barnet,Barnet,01/12/2017,Conversion
Croydon,Croydon,01/12/2017,New Build
Richmond,Richmond upon Thames,18/09/2017,Conversion
Lambeth,Lambeth,25/02/2017,New Build
Barnet,Barnet,10/07/2017,Conversion
Croydon,Croydon,04/09/2017,New Build
Newham,Newham,31/03/2017,New Build
Ealing,Ealing,01/10/2017,New Build
Southwark,Southwark,08/05/2017,New Build
Barnet,Barnet,04/12/2017,Conversion
Croydon,Croydon,06/09/2017,New Build
Enfield,Enfield,27/06/2017,Conversion
Richmond,Richmond upon Thames,12/05/2017,Conversion
Newham,Newham,31/08/2017,Conversion
Southwark,Southwark,04/04/2017,New Build
Croydon,Croydon,27/03/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,New Build
Sutton,Sutton,01/12/2017,New Build
Croydon,Croydon,13/11/2017,New Build
Croydon,Croydon,27/03/2017,New Build
Southwark,Southwark,06/06/2017,New Build
Bromley,Bromley,21/08/2017,Conversion
Ealing,Ealing,13/11/2017,Conversion
Ealing,Ealing,10/10/2017,New Build
Lambeth,Lambeth,18/07/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/02/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Bromley,Bromley,19/05/2017,New Build
Bexley,Bexley,24/02/2017,Conversion
Westminster,Westminster,10/03/2017,Conversion
Croydon,Croydon,14/11/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Newham,Newham,05/04/2017,Conversion
Barnet,Barnet,26/07/2017,New Build
Southwark,Southwark,09/10/2017,New Build
Newham,Newham,31/03/2017,New Build
Lambeth,Lambeth,15/06/2017,Conversion
Lambeth,Lambeth,31/03/2017,New Build
Enfield,Enfield,17/07/2017,New Build
Bromley,Bromley,16/08/2017,New Build
Lambeth,Lambeth,31/03/2017,New Build
Kingston,Kingston upon Thames,06/08/2017,New Build
Sutton,Sutton,01/04/2017,Conversion
Croydon,Croydon,31/03/2017,New Build
Barnet,Barnet,20/03/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Bexley,Bexley,09/01/2017,New Build
Ealing,Ealing,10/04/2017,New Build
Enfield,Enfield,08/06/2017,Conversion
Bromley,Bromley,02/03/2017,New Build
Barnet,Barnet,01/06/2017,Conversion
Lambeth,Lambeth,01/12/2017,New Build
Croydon,Croydon,04/10/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/05/2017,Conversion
Newham,Newham,31/03/2017,New Build
Croydon,Croydon,01/06/2017,New Build
Newham,Newham,07/11/2017,Conversion
Barnet,Barnet,17/08/2017,Conversion
Westminster,Westminster,01/02/2017,New Build
Lambeth,Lambeth,04/05/2017,New Build
Croydon,Croydon,30/03/2017,New Build
Bromley,Bromley,15/12/2017,Conversion
Bexley,Bexley,17/08/2017,New Build
Enfield,Enfield,13/03/2017,New Build
Lambeth,Lambeth,15/09/2017,Conversion
Newham,Newham,31/03/2017,New Build
Enfield,Enfield,31/03/2017,New Build
Westminster,Westminster,20/06/2017,Conversion
Croydon,Croydon,06/10/2017,New Build
Sutton,Sutton,01/09/2017,Conversion
Richmond,Richmond upon Thames,01/02/2017,Conversion
Barnet,Barnet,05/10/2017,Conversion
Bexley,Bexley,26/04/2017,New Build
Bexley,Bexley,18/07/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Kingston,Kingston upon Thames,05/04/2017,New Build
Ealing,Ealing,15/05/2017,Conversion
Southwark,Southwark,06/06/2017,New Build
Sutton,Sutton,01/10/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Kingston,Kingston upon Thames,04/10/2017,Conversion
Newham,Newham,31/03/2017,Conversion
Bexley,Bexley,22/08/2017,New Build
Ealing,Ealing,01/10/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Sutton,Sutton,01/06/2017,Conversion
Lambeth,Lambeth,28/06/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Croydon,Croydon,19/06/2017,Conversion
Lambeth,Lambeth,21/09/2017,Conversion
Sutton,Sutton,31/03/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Croydon,Croydon,25/04/2017,New Build
Richmond,Richmond upon Thames,01/04/2017,Conversion
Southwark,Southwark,01/05/2017,Conversion
Enfield,Enfield,04/04/2017,Conversion
Barnet,Barnet,01/03/2017,New Build
Bromley,Bromley,07/11/2017,New Build
Bromley,Bromley,31/07/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,02/02/2017,New Build
Ealing,Ealing,06/04/2017,New Build
Enfield,Enfield,16/10/2017,New Build
Southwark,Southwark,30/03/2017,Conversion
Croydon,Croydon,13/02/2017,New Build
Westminster,Westminster,31/03/2017,Conversion
Ealing,Ealing,01/10/2017,New Build
Richmond,Richmond upon Thames,31/07/2017,New Build
Enfield,Enfield,31/03/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,New Build
Barnet,Barnet,05/10/2017,New Build
Lambeth,Lambeth,29/11/2017,Conversion
Sutton,Sutton,01/04/2017,Conversion
Southwark,Southwark,03/03/2017,New Build
Bexley,Bexley,09/08/2017,New Build
Croydon,Croydon,01/06/2017,New Build
Barnet,Barnet,15/02/2017,New Build
Croydon,Croydon,28/03/2017,New Build
Richmond,Richmond upon Thames,28/04/2017,New Build
Kingston,Kingston upon Thames,31/10/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Bromley,Bromley,24/01/2017,New Build
Barnet,Barnet,02/08/2017,New Build
Ealing,Ealing,01/10/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Kingston,Kingston upon Thames,09/03/2017,Conversion
Croydon,Croydon,27/03/2017,New Build
Enfield,Enfield,26/07/2017,Conversion
Ealing,Ealing,01/11/2017,Conversion
Enfield,Enfield,01/05/2017,New Build
Bromley,Bromley,14/11/2017,Conversion
Richmond,Richmond upon Thames,01/12/2017,New Build
Bromley,Bromley,15/09/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Lambeth,Lambeth,31/03/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/11/2017,Conversion
Richmond,Richmond upon Thames,22/01/2017,New Build
Westminster,Westminster,10/01/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,28/01/2017,Conversion
Lambeth,Lambeth,20/10/2017,New Build
Croydon,Croydon,27/03/2017,New Build
Ealing,Ealing,29/03/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/09/2017,Conversion
Lambeth,Lambeth,21/03/2017,Conversion
Lambeth,Lambeth,01/02/2017,Conversion
Sutton,Sutton,01/06/2017,New Build
Barnet,Barnet,17/01/2017,Conversion
Lambeth,Lambeth,01/12/2017,New Build
Newham,Newham,25/05/2017,Conversion
Lambeth,Lambeth,11/09/2017,Conversion
Croydon,Croydon,10/10/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Westminster,Westminster,08/10/2017,Conversion
Kingston,Kingston upon Thames,10/01/2017,New Build
Sutton,Sutton,31/03/2017,Conversion
Croydon,Croydon,25/09/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,19/04/2017,Conversion
Sutton,Sutton,31/03/2017,New Build
Southwark,Southwark,11/12/2017,New Build
Croydon,Croydon,28/06/2017,Conversion
Bexley,Bexley,19/09/2017,New Build
Richmond,Richmond upon Thames,20/12/2017,Conversion
Newham,Newham,08/05/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,13/04/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Croydon,Croydon,28/03/2017,Conversion
Westminster,Westminster,06/08/2017,New Build
Lambeth,Lambeth,07/07/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,09/02/2017,Conversion
Southwark,Southwark,06/06/2017,New Build
Sutton,Sutton,31/03/2017,Conversion
Croydon,Croydon,01/02/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Richmond,Richmond upon Thames,01/06/2017,Conversion
Camden,Camden,20/09/2017,New Build
Hackney,Hackney,21/01/2017,Conversion
Tower Hamlets,Tower Hamlets,12/12/2017,New Build
Hillingdon,Hillingdon,08/03/2017,New Build
Hackney,Hackney,23/11/2017,Conversion
Havering,Havering,04/08/2017,New Build
Hackney,Hackney,24/04/2017,Conversion
Wandsworth,Wandsworth,18/12/2017,New Build
Hackney,Hackney,17/09/2017,Conversion
Brent,Brent,11/01/2017,Conversion
Tower Hamlets,Tower Hamlets,12/01/2017,New Build
Camden,Camden,31/01/2017,New Build
Camden,Camden,05/10/2017,Conversion
Merton,Merton,31/03/2017,New Build
Lewisham,Lewisham,16/05/2017,New Build
Merton,Merton,19/01/2017,New Build
Redbridge,Redbridge,31/05/2017,New Build
Tower Hamlets,Tower Hamlets,28/03/2017,New Build
Hillingdon,Hillingdon,10/10/2017,New Build
Camden,Camden,10/05/2017,Conversion
Brent,Brent,07/11/2017,New Build
Tower Hamlets,Tower Hamlets,05/10/2017,New Build
Camden,Camden,26/09/2017,New Build
Brent,Brent,22/09/2017,Conversion
Tower Hamlets,Tower Hamlets,13/03/2017,New Build
Brent,Brent,17/11/2017,New Build
Wandsworth,Wandsworth,24/01/2017,Conversion
Brent,Brent,16/03/2017,Conversion
Havering,Havering,30/03/2017,New Build
Redbridge,Redbridge,21/06/2017,New Build
Hackney,Hackney,01/08/2017,New Build
Camden,Camden,13/07/2017,Conversion
Hackney,Hackney,21/09/2017,New Build
Wandsworth,Wandsworth,31/03/2017,Conversion
Redbridge,Redbridge,25/08/2017,New Build
Havering,Havering,05/07/2017,New Build
Camden,Camden,31/05/2017,Conversion
Hillingdon,Hillingdon,10/08/2017,Conversion
Hackney,Hackney,21/08/2017,New Build
Wandsworth,Wandsworth,05/06/2017,Conversion
Wandsworth,Wandsworth,13/11/2017,Conversion
Brent,Brent,21/06/2017,Conversion
Brent,Brent,13/11/2017,Conversion
Hackney,Hackney,12/12/2017,New Build
Hackney,Hackney,17/11/2017,New Build
Hackney,Hackney,24/02/2017,Conversion
Wandsworth,Wandsworth,08/06/2017,New Build
Wandsworth,Wandsworth,06/07/2017,Conversion
Hillingdon,Hillingdon,06/06/2017,New Build
Wandsworth,Wandsworth,31/03/2017,New Build
Hackney,Hackney,09/11/2017,New Build
Brent,Brent,07/04/2017,New Build
Wandsworth,Wandsworth,12/12/2017,Conversion
Wandsworth,Wandsworth,31/03/2017,New Build
Hackney,Hackney,15/11/2017,New Build
Redbridge,Redbridge,11/12/2017,New Build
Lewisham,Lewisham,05/05/2017,Conversion
Wandsworth,Wandsworth,19/01/2017,Conversion
Hackney,Hackney,07/05/2017,New Build
Brent,Brent,15/11/2017,New Build
Havering,Havering,21/07/2017,New Build
Wandsworth,Wandsworth,31/03/2017,New Build
Redbridge,Redbridge,01/06/2017,Conversion
Lewisham,Lewisham,02/02/2017,Conversion
Wandsworth,Wandsworth,20/09/2017,New Build
Merton,Merton,02/02/2017,New Build
Lewisham,Lewisham,02/05/2017,New Build
Tower Hamlets,Tower Hamlets,27/10/2017,New Build
Merton,Merton,30/10/2017,New Build
Havering,Havering,11/05/2017,New Build
Redbridge,Redbridge,22/12/2017,New Build
Merton,Merton,31/03/2017,New Build
Hackney,Hackney,13/01/2017,Conversion
Hackney,Hackney,07/07/2017,Conversion
Hackney,Hackney,01/08/2017,New Build
Redbridge,Redbridge,19/06/2017,New Build
Merton,Merton,26/06/2017,New Build
Redbridge,Redbridge,07/06/2017,Conversion
Lewisham,Lewisham,25/04/2017,New Build
Camden,Camden,08/03/2017,Conversion
Brent,Brent,11/07/2017,Conversion
Lewisham,Lewisham,05/01/2017,New Build
Lewisham,Lewisham,27/03/2017,Conversion
Havering,Havering,22/03/2017,New Build
Wandsworth,Wandsworth,31/03/2017,New Build
Wandsworth,Wandsworth,13/09/2017,Conversion
Hackney,Hackney,04/07/2017,Conversion
Hackney,Hackney,15/01/2017,Conversion
Lewisham,Lewisham,03/02/2017,Conversion
Camden,Camden,04/12/2017,Conversion
Lewisham,Lewisham,01/06/2017,New Build
Hillingdon,Hillingdon,29/09/2017,New Build
Wandsworth,Wandsworth,01/11/2017,Conversion
Hillingdon,Hillingdon,30/09/2017,Conversion
Tower Hamlets,Tower Hamlets,21/08/2017,New Build
Hillingdon,Hillingdon,01/07/2017,New Build
Tower Hamlets,Tower Hamlets,11/05/2017,New Build
Brent,Brent,14/11/2017,New Build
Tower Hamlets,Tower Hamlets,17/05/2017,New Build
Brent,Brent,10/08/2017,Conversion
Wandsworth,Wandsworth,18/12/2017,Conversion
Wandsworth,Wandsworth,17/06/2017,Conversion
Havering,Havering,09/03/2017,New Build
Havering,Havering,26/06/2017,New Build
Tower Hamlets,Tower Hamlets,23/01/2017,New Build
Camden,Camden,10/11/2017,New Build
Wandsworth,Wandsworth,31/03/2017,Conversion
Havering,Havering,20/12/2017,New Build
Hillingdon,Hillingdon,24/03/2017,New Build
Wandsworth,Wandsworth,31/03/2017,Conversion
Redbridge,Redbridge,02/10/2017,Conversion
Hillingdon,Hillingdon,17/07/2017,New Build
Lewisham,Lewisham,01/04/2017,New Build
Camden,Camden,03/10/2017,Conversion
Hillingdon,Hillingdon,25/08/2017,New Build
Havering,Havering,09/05/2017,New Build
Hillingdon,Hillingdon,28/09/2017,New Build
Hillingdon,Hillingdon,12/01/2017,New Build
OPDC,Ealing,10/10/2017,New Build
Havering,Havering,27/10/2017,New Build
Camden,Camden,31/01/2017,New Build
Tower Hamlets,Tower Hamlets,09/02/2017,New Build
Camden,Camden,18/10/2017,New Build
Merton,Merton,31/03/2017,Conversion
Redbridge,Redbridge,10/04/2017,Conversion
Brent,Brent,19/12/2017,New Build
Hackney,Hackney,31/05/2017,Conversion
Hackney,Hackney,06/04/2017,New Build
Hackney,Hackney,03/05/2017,New Build
Redbridge,Redbridge,07/04/2017,Conversion
Merton,Merton,05/10/2017,New Build
Hackney,Hackney,15/11/2017,Conversion
Camden,Camden,14/08/2017,Conversion
Camden,Camden,24/07/2017,Conversion
Wandsworth,Wandsworth,24/01/2017,Conversion
Redbridge,Redbridge,17/11/2017,Conversion
Hillingdon,Hillingdon,01/05/2017,New Build
Wandsworth,Wandsworth,29/11/2017,Conversion
Wandsworth,Wandsworth,25/05/2017,Conversion
Merton,Merton,31/03/2017,Conversion
Hackney,Hackney,01/01/2017,Conversion
Camden,Camden,06/04/2017,Conversion
Merton,Merton,13/09/2017,New Build
Lewisham,Lewisham,20/02/2017,New Build
Wandsworth,Wandsworth,10/08/2017,New Build
Lewisham,Lewisham,01/02/2017,Conversion
Merton,Merton,31/03/2017,New Build
Camden,Camden,03/02/2017,Conversion
Brent,Brent,05/05/2017,Conversion
Havering,Havering,13/06/2017,New Build
Merton,Merton,23/03/2017,New Build
Havering,Havering,15/03/2017,New Build
Havering,Havering,08/03/2017,New Build
Havering,Havering,16/08/2017,New Build
LLDC,Newham,01/07/2017,New Build
Camden,Camden,01/02/2017,New Build
Redbridge,Redbridge,20/06/2017,New Build
Hackney,Hackney,21/02/2017,Conversion
Tower Hamlets,Tower Hamlets,12/07/2017,New Build
Camden,Camden,01/09/2017,Conversion
Wandsworth,Wandsworth,08/06/2017,Conversion
Tower Hamlets,Tower Hamlets,07/12/2017,Conversion
Lewisham,Lewisham,21/11/2017,Conversion
Havering,Havering,30/11/2017,New Build
Hackney,Hackney,28/06/2017,Conversion
Hackney,Hackney,07/04/2017,Conversion
Lewisham,Lewisham,31/03/2017,New Build
Wandsworth,Wandsworth,31/03/2017,Conversion
Hackney,Hackney,05/12/2017,New Build
Hackney,Hackney,03/07/2017,New Build
Tower Hamlets,Tower Hamlets,02/06/2017,New Build
Wandsworth,Wandsworth,24/01/2017,Conversion
Hackney,Hackney,04/07/2017,New Build
Brent,Brent,01/04/2017,Conversion
Merton,Merton,26/01/2017,Conversion
City of London,City of London,30/09/2017,Conversion
Lewisham,Lewisham,10/02/2017,Conversion
Havering,Havering,04/12/2017,New Build
Lewisham,Lewisham,06/02/2017,Conversion
Hackney,Hackney,06/01/2017,New Build
Hillingdon,Hillingdon,20/03/2017,Conversion
Hackney,Hackney,01/08/2017,New Build
Tower Hamlets,Tower Hamlets,30/10/2017,New Build
Hackney,Hackney,06/07/2017,Conversion
Hillingdon,Hillingdon,22/11/2017,New Build
Havering,Havering,09/08/2017,New Build
OPDC,Brent,01/04/2017,New Build
Hackney,Hackney,07/11/2017,Conversion
Camden,Camden,31/07/2017,New Build
Wandsworth,Wandsworth,31/03/2017,New Build
Havering,Havering,31/03/2017,New Build
Hillingdon,Hillingdon,01/08/2017,New Build
OPDC,Ealing,15/03/2017,New Build
Brent,Brent,08/08/2017,Conversion
Hackney,Hackney,07/02/2017,New Build
Havering,Havering,25/07/2017,New Build
Brent,Brent,10/02/2017,Conversion
Hillingdon,Hillingdon,01/03/2017,New Build
Hackney,Hackney,06/12/2017,Conversion
Merton,Merton,13/06/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,08/08/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Bromley,Bromley,15/02/2017,New Build
Enfield,Enfield,27/04/2017,Conversion
Bromley,Bromley,02/06/2017,Conversion
Croydon,Croydon,15/06/2017,Conversion
Sutton,Sutton,31/03/2017,Conversion
Westminster,Westminster,10/03/2017,New Build
Sutton,Sutton,01/01/2017,New Build
Ealing,Ealing,10/10/2017,New Build
Enfield,Enfield,10/04/2017,Conversion
Barnet,Barnet,14/03/2017,New Build
Bexley,Bexley,31/03/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,27/02/2017,Conversion
Lambeth,Lambeth,10/07/2017,New Build
Croydon,Croydon,13/11/2017,Conversion
Croydon,Croydon,28/03/2017,Conversion
Ealing,Ealing,14/12/2017,Conversion
Croydon,Croydon,04/10/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Barnet,Barnet,10/03/2017,Conversion
Southwark,Southwark,03/03/2017,New Build
Southwark,Southwark,04/04/2017,New Build
Ealing,Ealing,15/10/2017,New Build
Barnet,Barnet,19/01/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,27/03/2017,Conversion
Sutton,Sutton,01/09/2017,Conversion
Richmond,Richmond upon Thames,04/05/2017,New Build
Croydon,Croydon,31/03/2017,New Build
Croydon,Croydon,14/11/2017,Conversion
Lambeth,Lambeth,15/06/2017,New Build
Bexley,Bexley,25/07/2017,New Build
Lambeth,Lambeth,25/03/2017,New Build
Lambeth,Lambeth,01/06/2017,New Build
Westminster,Westminster,03/05/2017,New Build
Sutton,Sutton,01/11/2017,New Build
Newham,Newham,07/12/2017,Conversion
Lambeth,Lambeth,13/03/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,15/12/2017,Conversion
Sutton,Sutton,01/09/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Westminster,Westminster,15/06/2017,Conversion
Westminster,Westminster,30/04/2017,Conversion
Sutton,Sutton,01/09/2017,New Build
Croydon,Croydon,09/03/2017,Conversion
Sutton,Sutton,01/05/2017,New Build
Westminster,Westminster,03/03/2017,Conversion
Ealing,Ealing,01/10/2017,New Build
Westminster,Westminster,14/09/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,New Build
Southwark,Southwark,28/07/2017,New Build
Croydon,Croydon,31/03/2017,Conversion
Westminster,Westminster,31/03/2017,Conversion
Westminster,Westminster,31/03/2017,Conversion
Bexley,Bexley,25/10/2017,New Build
Lambeth,Lambeth,24/04/2017,Conversion
Ealing,Ealing,01/05/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,21/11/2017,Conversion
Bexley,Bexley,13/07/2017,New Build
Southwark,Southwark,18/05/2017,Conversion
Croydon,Croydon,22/06/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Bromley,Bromley,08/05/2017,New Build
Kingston,Kingston upon Thames,01/01/2017,Conversion
Barnet,Barnet,08/11/2017,Conversion
Bromley,Bromley,19/05/2017,New Build
Sutton,Sutton,01/03/2017,Conversion
Westminster,Westminster,01/10/2017,New Build
Croydon,Croydon,29/03/2017,New Build
Barnet,Barnet,30/01/2017,New Build
Barnet,Barnet,01/07/2017,New Build
Southwark,Southwark,25/01/2017,Conversion
Croydon,Croydon,03/03/2017,Conversion
Newham,Newham,10/03/2017,Conversion
Westminster,Westminster,03/03/2017,New Build
Ealing,Ealing,04/09/2017,New Build
Richmond,Richmond upon Thames,16/06/2017,New Build
Westminster,Westminster,14/03/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,27/01/2017,Conversion
Richmond,Richmond upon Thames,30/06/2017,New Build
Sutton,Sutton,31/03/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Southwark,Southwark,31/05/2017,Conversion
Sutton,Sutton,31/03/2017,New Build
Sutton,Sutton,01/07/2017,New Build
Bexley,Bexley,13/10/2017,New Build
Southwark,Southwark,05/05/2017,New Build
Southwark,Southwark,23/08/2017,Conversion
Sutton,Sutton,01/04/2017,New Build
Enfield,Enfield,30/12/2017,New Build
Westminster,Westminster,28/04/2017,New Build
Southwark,Southwark,09/02/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Ealing,Ealing,17/04/2017,New Build
Barnet,Barnet,13/12/2017,New Build
Bexley,Bexley,06/03/2017,New Build
Lambeth,Lambeth,26/09/2017,Conversion
Richmond,Richmond upon Thames,19/04/2017,New Build
Lambeth,Lambeth,31/03/2017,New Build
Ealing,Ealing,10/05/2017,Conversion
Richmond,Richmond upon Thames,01/05/2017,Conversion
Southwark,Southwark,01/01/2017,New Build
Lambeth,Lambeth,05/02/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,03/02/2017,New Build
Westminster,Westminster,01/06/2017,Conversion
Croydon,Croydon,14/03/2017,New Build
Newham,Newham,27/11/2017,Conversion
Enfield,Enfield,25/06/2017,New Build
Southwark,Southwark,06/06/2017,New Build
Bexley,Bexley,03/07/2017,New Build
Lambeth,Lambeth,01/08/2017,Conversion
Newham,Newham,05/09/2017,Conversion
Ealing,Ealing,01/10/2017,Conversion
Barnet,Barnet,03/07/2017,Conversion
Barnet,Barnet,16/11/2017,New Build
Lambeth,Lambeth,31/03/2017,Conversion
Bexley,Bexley,14/06/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,New Build
Croydon,Croydon,14/11/2017,New Build
Lambeth,Lambeth,15/12/2017,Conversion
Westminster,Westminster,15/11/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Barnet,Barnet,30/11/2017,New Build
Newham,Newham,31/03/2017,Conversion
Sutton,Sutton,01/09/2017,New Build
Enfield,Enfield,17/03/2017,Conversion
Lambeth,Lambeth,01/06/2017,New Build
Southwark,Southwark,01/08/2017,Conversion
Enfield,Enfield,08/03/2017,New Build
Enfield,Enfield,09/01/2017,New Build
Croydon,Croydon,14/11/2017,Conversion
Southwark,Southwark,08/08/2017,Conversion
Ealing,Ealing,05/04/2017,Conversion
Barnet,Barnet,17/02/2017,Conversion
Croydon,Croydon,23/11/2017,New Build
Bexley,Bexley,05/07/2017,New Build
Newham,Newham,24/05/2017,Conversion
Croydon,Croydon,20/07/2017,Conversion
Lambeth,Lambeth,10/02/2017,New Build
Croydon,Croydon,14/11/2017,New Build
Kingston,Kingston upon Thames,02/05/2017,Conversion
